,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
5716,,,,,"Effects of alpha-lipoic acid supple
mentation on C-reactive protein lev
el: A systematic review and meta-an
alysis of randomized controlled cli
nical trials.",/pubmed/29753588
5715,,,,,"High Remission Rates in Vasovagal S
yncope: Systematic Review and Meta-
Analysis of Observational and Rando
mized Studies.",/pubmed/29759452
5714,,,,,"Subcutaneous Versus Transvenous Imp
lantable Defibrillator Therapy: A M
eta-Analysis of Case-Control Studie
s.",/pubmed/29759827
5713,,,,,"Meta-analysis of the association be
tween rumination and reduced autobi
ographical memory specificity.",/pubmed/29768952
5712,,X,,,"Tendon Healing in Bone Tunnel after
 Human Anterior Cruciate Ligament R
econstruction: A Systematic Review 
of Histological Results.",/pubmed/29783272
5711,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Assessment and mana
gement of hypoglycemia in children 
and adolescents with diabetes.",/pubmed/29869358
5710,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Diabetic ketoacidos
is and the hyperglycemic hyperosmol
ar state.",/pubmed/29900641
5709,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Diabetes in adolesc
ence.",/pubmed/29900653
5708,,,,,"Meta-Analysis of Publicly Available
 Chinese Hamster Ovary (CHO) Cell T
ranscriptomic Datasets for Identify
ing Engineering Targets to Enhance 
Recombinant Protein Yields.",/pubmed/29917317
5707,,,,,"Incidence and characteristics of th
e nocebo response from meta-analyse
s of the placebo arms of clinical t
rials of olanzapine for bipolar dis
order.",/pubmed/29926533
5706,,,,,"Conceptualizations of subjective re
covery from recent onset psychosis 
and its associated factors: A syste
matic review.",/pubmed/29927071
5705,,,,,"Maternal and infant outcomes associ
ated with lithium use in pregnancy:
 an international collaborative met
a-analysis of six cohort studies.",/pubmed/29929874
5704,,,,,"Interventions and social functionin
g in youth at risk of psychosis: A 
systematic review and meta-analysis
.",/pubmed/29938910
5703,,X,,,"Godina revisited: a systematic revi
ew of traumatic lower extremity wou
nd reconstruction timing.",/pubmed/29966481
5702,,,,,"The development, implementation and
 evaluation of interventions to red
uce workplace sitting: a qualitativ
e systematic review and evidence-ba
sed operational framework.",/pubmed/29973188
5701,,,,,"Extensive spinal epidural immature 
teratoma in an infant: case report.
",/pubmed/29979131
5700,,,,,"A systematic review of endoscopic v
ersus open treatment of craniosynos
tosis. Part 2: the nonsagittal sing
le sutures.",/pubmed/29979132
5699,,,,,"A systematic review and meta-analys
is of endoscopic versus open treatm
ent of craniosynostosis. Part 1: th
e sagittal suture.",/pubmed/29979135
5698,,,,,"Feasibility and safety of combined 
percutaneous coronary intervention 
among high-risk patients with sever
e aortic stenosis undergoing transc
atheter aortic valve implantation: 
a systematic review and meta-analys
is.",/pubmed/29982414
5697,,,,,"Standardized Uptake Values Derived 
from (18)F-FDG PET May Predict Lung
 Cancer Microvessel Density and Exp
ression of KI 67, VEGF, and HIF-1α 
but Not Expression of Cyclin D1, PC
NA, EGFR, PD L1, and p53.",/pubmed/29983647
5696,,,,,"Meditation-based therapies for atte
ntion-deficit/hyperactivity disorde
r in children, adolescents and adul
ts: a systematic review and meta-an
alysis.",/pubmed/29991532
5695,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Insulin treatment i
n children and adolescents with dia
betes.",/pubmed/29999222
5694,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Type 2 diabetes mel
litus in youth.",/pubmed/29999228
5693,,,,,"The effects of public health polici
es on health inequalities in high-i
ncome countries: an umbrella review
.",/pubmed/30005611
5692,,,,,"Ten simple rules for conducting umb
rella reviews.",/pubmed/30006442
5691,,,,,"Quality of essential surgical care 
in low- and middle-income countries
: a systematic review of the litera
ture.",/pubmed/30020489
5690,,,,,"Surgical outcomes of pediatric spin
al cord astrocytomas: systematic re
view and meta-analysis.",/pubmed/30028275
5689,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Diabetes technologi
es.",/pubmed/30039513
5688,X,X,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Management of child
ren and adolescents with diabetes r
equiring surgery.",/pubmed/30039617
5687,,,,,"Bowel vaginoplasty: a systematic re
view.",/pubmed/30039726
5686,,,,,"Second-generation antipsychotic dru
gs and short-term mortality: a syst
ematic review and meta-analysis of 
placebo-controlled randomised contr
olled trials.",/pubmed/30042077
5685,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Stages of type 1 di
abetes in children and adolescents.
",/pubmed/30051639
5684,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Glycemic control ta
rgets and glucose monitoring for ch
ildren, adolescents, and young adul
ts with diabetes.",/pubmed/30058221
5683,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Psychological care 
of children and adolescents with ty
pe 1 diabetes.",/pubmed/30058247
5682,,,,,"Translating evidence in complex sys
tems: a comparative review of imple
mentation and improvement framework
s.",/pubmed/30060185
5681,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Nutritional managem
ent in children and adolescents wit
h diabetes.",/pubmed/30062718
5680,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Other complications
 and associated conditions in child
ren and adolescents with type 1 dia
betes.",/pubmed/30066458
5679,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Sick day management
 in children and adolescents with d
iabetes.",/pubmed/30079506
5678,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Microvascular and m
acrovascular complications in child
ren and adolescents.",/pubmed/30079595
5677,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Management and supp
ort of children and adolescents wit
h type 1 diabetes in school.",/pubmed/30084519
5676,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Management of cysti
c fibrosis-related diabetes in chil
dren and adolescents.",/pubmed/30094886
5675,,,,,"Consensus recommendations for the d
iagnosis and treatment of primary p
rogressive multiple sclerosis in La
tin America.",/pubmed/30096568
5674,,,,,"Rotigotine transdermal patch for th
e treatment of neuropsychiatric sym
ptoms in Parkinson's disease: A met
a-analysis of randomized placebo-co
ntrolled trials.",/pubmed/30099246
5673,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Exercise in childre
n and adolescents with diabetes.",/pubmed/30133095
5672,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: The delivery of amb
ulatory diabetes care to children a
nd adolescents with diabetes.",/pubmed/30144259
5671,,,,,"Persistent adverse effects followin
g different targets and periods aft
er bilateral deep brain stimulation
 in patients with Parkinson's disea
se.",/pubmed/30153572
5670,,,,,"More than A1C: Types of success amo
ng adults with type-2 diabetes part
icipating in a technology-enabled n
urse coaching intervention.",/pubmed/30172572
5669,,,,,"Training physicians in behavioural 
change counseling: A systematic rev
iew.",/pubmed/30172573
5668,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Diabetes education 
in children and adolescents.",/pubmed/30175451
5667,,,,,"Vasopressin antagonism for decompen
sated right-sided heart failure.",/pubmed/30193794
5666,,,,,"Advanced Glycation End Products (AG
Es), Glutathione and Breast Cancer:
 Factors, Mechanism and Therapeutic
 Interventions.",/pubmed/30207227
5665,,,,,"Electroencephalogram (EEG) for chil
dren with autism spectrum disorder:
 evidential considerations for rout
ine screening.",/pubmed/30218395
5664,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: The diagnosis and m
anagement of monogenic diabetes in 
children and adolescents.",/pubmed/30225972
5663,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Definition, epidemi
ology, and classification of diabet
es in children and adolescents.",/pubmed/30226024
5662,,,,,"The Role of Xenobiotic Receptors on
 Hepatic Glycolipid Metabolism.",/pubmed/30227815
5661,,,,,"Which is the Most Reasonable Anti-a
ging Strategy: Meta-analysis.",/pubmed/30232765
5660,,,,,"Certolizumab pegol for the treatmen
t of patients with moderate-to-seve
re chronic plaque psoriasis: pooled
 analysis of week 16 data from thre
e randomized controlled trials.",/pubmed/30242918
5659,,,,,"When does sleep affect veridical an
d false memory consolidation? A met
a-analysis.",/pubmed/30264239
5658,,,,,"Paramedic management of mental heal
th related presentations: a scoping
 review.",/pubmed/30269628
5657,,,,,"ISPAD Clinical Practice Consensus G
uidelines 2018: Limited Care Guidan
ce Appendix.",/pubmed/30276975
5656,X,X,,,"Behaviour change techniques applied
 in interventions to enhance physic
al activity adherence in patients w
ith chronic musculoskeletal conditi
ons: A systematic review and meta-a
nalysis.",/pubmed/30279029
5655,,,,,"Functional movement disorders of th
e face: A historical review and cas
e series.",/pubmed/30286314
5654,,,,,"Suicidal behaviors and irritability
 in children and adolescents: a sys
tematic review of the nature and me
chanisms of the association.",/pubmed/30293122
5653,,,,,"Consensus on management of castrati
on-resistant prostate cancer on beh
alf of the Urological Tumours Worki
ng Group (URONCOR) of the Spanish S
ociety of Radiation Oncology.",/pubmed/30293231
5652,,,,,"Recommendations by the Spanish Soci
ety of Hospital Pharmacy, the Spani
sh Society of Oncology Nursing and 
the Spanish Society of Medical Onco
logy for the safe management of ant
ineoplastic medication in cancer pa
tients.",/pubmed/30298467
5651,,,,,"Guidelines for enhanced recovery af
ter lung surgery: recommendations o
f the Enhanced Recovery After Surge
ry (ERAS®) Society and the European
 Society of Thoracic Surgeons (ESTS
).",/pubmed/30304509
5650,,,,,"Computer-Aided Orthopedic Surgery: 
Incremental Shift or Paradigm Chang
e?",/pubmed/30306469
5649,,,,,"[Wearable defibrillator : Current e
vidence].",/pubmed/30357452
5648,,,,,"Management of pain in children and 
adolescents with cerebral palsy: a 
systematic review.",/pubmed/30378122
5647,,,,,"Parkinson disease: A systemic revie
w of pain sensitivities and its ass
ociation with clinical pain and res
ponse to dopaminergic stimulation.",/pubmed/30401469
5646,,,,,"Cost-of-illness of melanoma in Euro
pe - a systematic review of the pub
lished literature.",/pubmed/30408246
5645,,,,,"Analysis of Prestenting on Outcomes
 of Flexible Ureteroscopy for Upper
 Urinary Urolithiasis: A Historical
 Control Study.",/pubmed/30415258
5644,,,,,"Transcranial direct current stimula
tion in children with autism spectr
um disorder: a systematic scoping r
eview.",/pubmed/30451290
5643,,,,,"Providing mental health care in the
 context of online mental health no
tes: advice from patients and menta
l health clinicians.",/pubmed/30468100
5642,,,,,"Clinical efficacy of intranasal dru
g delivery by nebulization in chron
ic rhinosinusitis: a systematic rev
iew.",/pubmed/30471226
5641,,,,,"Pericardium in Reconstructive Urolo
gic Surgeries: A Systematic Review 
and Meta-Analysis.",/pubmed/30517943
5640,,,,,"Prevalence and characteristics of p
ain in children and young adults wi
th cerebral palsy: a systematic rev
iew.",/pubmed/30508221
5639,,,,,"[Neuroanatomical correlates between
 stroke lesions and urinary disorde
rs: A narrative review].",/pubmed/30527571
5638,,,,,"Cryoballoon Ablation for the Treatm
ent of Atrial Fibrillation: A Meta-
analysis.",/pubmed/30539701
5637,,,,,"A new era in the management of Duch
enne muscular dystrophy.",/pubmed/30556126
5636,,,,,"Platelet-rich plasma for the treatm
ent of diabetic foot ulcers: A meta
-analysis.",/pubmed/30575212
5635,,,,,"Nephrotoxicity prevalence in patien
ts treated with polymyxins: a syste
matic review with meta-analysis of 
observational studies.",/pubmed/30635223
5634,,X,,,"Total joint replacement in sub-Saha
ran Africa: a systematic review.",/pubmed/30636518
5633,,,,,"Diagnostic utility of nasogastric t
ube aspiration and the ratio of blo
od urea nitrogen to creatinine for 
distinguishing upper and lower gast
rointestinal tract bleeding.",/pubmed/30638348
5632,,,,,"Statin Use and Risk of Pancreatic C
ancer: An Updated Meta-analysis of 
26 Studies.",/pubmed/30640225
5631,,,,,"Diagnostic Performance of Apparent 
Diffusion Coefficient for Predictio
n of Grading of Pancreatic Neuroend
ocrine Tumors: A Systematic Review 
and Meta-analysis.",/pubmed/30640226
5630,,,,,"Cardiovascular outcome trials in ty
pe 2 diabetes: A critical analysis.
",/pubmed/30641716
5629,,,,,"A systematic review of factors that
 influence food store owner and man
ager decision making and ability or
 willingness to use choice architec
ture and marketing mix strategies t
o encourage healthy consumer purcha
ses in the United States, 2005-2017
.",/pubmed/30642352
5628,,,,,Medicine in the Penal System.,/pubmed/30642429
5627,,,,,"Adding double carbapenem therapy to
 the armamentarium against carbapen
em-resistant Enterobacteriaceae blo
odstream infections.",/pubmed/30663923
5626,,,,,"Conclusiveness of Cochrane Reviews 
in physiotherapy: a systematic sear
ch and analytical review.",/pubmed/30664013
5625,,,,,"The Evidence Paradox of the Effecti
veness between the Paediatric and A
dult Stone-Forming Population: A Na
rrative Review.",/pubmed/30669141
5624,,,,,"International clinical practice rec
ommendations on the definition, dia
gnosis, assessment, intervention, a
nd psychosocial aspects of developm
ental coordination disorder.",/pubmed/30671947
5623,,,,,"Prevention and Treatment of Chemoth
erapy and Radiotherapy Induced Oral
 Mucositis.",/pubmed/30678228
5622,,,,,"Naturopathic Treatment and Compleme
ntary Medicine in Surgical Practice
.",/pubmed/30678751
5621,,,,,"Which Should Be Used First for ALK-
Positive Non-Small-Cell Lung Cancer
: Chemotherapy or Targeted Therapy?
 A Meta-Analysis of Five Randomized
 Trials.",/pubmed/30699985
5620,,,,,"[Manual for the clinical experts co
nsensus of Chinese patent medicine]
.",/pubmed/30717520
5619,,,,,"[Systematic review and comment on m
odern study of Xiaojin Pills].",/pubmed/30717523
5618,,,,,"Regulatory T-cell levels in systemi
c lupus erythematosus patients: a m
eta-analysis.",/pubmed/30744525
5617,,,,,"Feasibility of designing, manufactu
ring and delivering 3D printed ankl
e-foot orthoses: a systematic revie
w.",/pubmed/30774718
5616,,,,,"Recently Discovered Interstitial Ce
ll Population of Telocytes: Disting
uishing Facts from Fiction Regardin
g Their Role in the Pathogenesis of
 Diverse Diseases Called ”Telocytop
athies”.",/pubmed/30781716
5615,,,,,"The health equity measurement frame
work: a comprehensive model to meas
ure social inequities in health.",/pubmed/30782161
5614,,,,,"Sclerotherapy for rectal prolapse i
n children: A systematic review and
 meta-analysis.",/pubmed/30782440
